pattern_grammar,role,source_channel,source_index,video_title,url,duration_hms,fit_status,score,reason
Study / Exam Success Playbook,secondary,Ali Abdaal,585,"Last Minute Study Tips, Flashcards, Essays & Maths - Exam Revision Q&A with Cambridge students",https://www.youtube.com/watch?v=q58SMId-_Ko,24:15:00,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Study / Exam Success Playbook,secondary,Ali Abdaal,586,"Motivation, Stress & Time Management - Exam Revision Q&A with Cambridge students",https://www.youtube.com/watch?v=tkHw25cS_bk,18:24,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Study / Exam Success Playbook,secondary,Ali Abdaal,588,How to Study for Exams - Spaced Repetition | Evidence-based revision tips,https://www.youtube.com/watch?v=Z-zNHHpXoMM,26:22:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Study / Exam Success Playbook,secondary,Ali Abdaal,590,How to study for exams - Evidence-based revision tips,https://www.youtube.com/watch?v=ukLnPbIffxE,20:59,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Study / Exam Success Playbook,secondary,Ali Abdaal,607,My University Desk Setup - Cambridge Medical Student,https://www.youtube.com/watch?v=zdew7At9S2U,5:25,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Study / Exam Success Playbook,secondary,Ali Abdaal,612,Procrastinating before finals - Cambridge University medical student VLOG #19,https://www.youtube.com/watch?v=oFBdXVnGgx0,5:07,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Study / Exam Success Playbook,secondary,Ali Abdaal,618,"Medicine Interview Questions - How to answer ""What's your biggest weakness?""",https://www.youtube.com/watch?v=JSt4SZ7i5F0,10:34,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Study / Exam Success Playbook,secondary,Ali Abdaal,620,"Medicine Interview Questions - How to answer ""Why should we choose you?""",https://www.youtube.com/watch?v=Q87NzojhZDI,13:59,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Study / Exam Success Playbook,secondary,Ali Abdaal,622,Oxbridge Medicine Interview - Q&A,https://www.youtube.com/watch?v=4LN1eqJcTaU,22:29,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Study / Exam Success Playbook,secondary,Ali Abdaal,627,Clinical School Pantomime audition - Cambridge University medical student VLOG #11,https://www.youtube.com/watch?v=rvuXtQILJcM,5:39,partial_heygen_fit,5,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Performance / Music Archive.
Study / Exam Success Playbook,secondary,Ali Abdaal,635,"Applying to Medicine at Oxford or Cambridge - Questions to ask yourself, open days, stereotypes",https://www.youtube.com/watch?v=AuORG4zFcXw,9:04,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Q&A / Community Relationship.
Study / Exam Success Playbook,secondary,Ali Abdaal,636,Cambridge International Mental Health Conference - Cambridge University medical student VLOG #08,https://www.youtube.com/watch?v=ecKHOHmPq1g,5:14,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Study / Exam Success Playbook,secondary,Ali Abdaal,643,Journey to placement - Cambridge University medical student VLOG #02,https://www.youtube.com/watch?v=U31WDm6RNYc,7:33,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Life Update / Personal Milestone.
Study / Exam Success Playbook,secondary,Ali Abdaal,654,Animating the prototype | Medical Students Making an App - Episode 5,https://www.youtube.com/watch?v=-dw8fYgBK1I,3:24,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Skill Masterclass / Deep Tutorial.
Tool Review / Gear Recommendation,primary,Ali Abdaal,186,What's In My Bag,https://www.youtube.com/watch?v=Yf3kYUmMLgw,9:26,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,198,6 AI Tools I Use Every Day,https://www.youtube.com/watch?v=WoNZUlRu168,15:54,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,206,Kindle Scribe Review - Best Kindle?,https://www.youtube.com/watch?v=DW6jW9utbwU,12:04,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,254,The Secret To Making The PERFECT Coffee,https://www.youtube.com/watch?v=bg242QzbfNc,17:52,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,266,The Best Headphones To Buy in 2026 🎧,https://www.youtube.com/watch?v=sBba4MGPc2U,14:26,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,275,"Reviewing Kindles - Standard, Paperwhite, Signature, Oasis",https://www.youtube.com/watch?v=nQggHK36gK8,13:32,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,325,GAME-CHANGER - NEW iMac Review (M1),https://www.youtube.com/watch?v=qffXR9nRO90,16:23,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,383,How I Bought a Brand New Tesla Half Price,https://www.youtube.com/watch?v=HJyrY3bRTn4,6:20,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,417,A HUGE Unboxing Day,https://www.youtube.com/watch?v=reazJx4INyM,12:21,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,422,My Favorite Mechanical Keyboard - IQUnix F96 Coral,https://www.youtube.com/watch?v=eGXbCUXAKYs,13:44,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,451,Is Coffee Good For You?,https://www.youtube.com/watch?v=C0syvUws1ps,18:17,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,470,What's on my iPhone 11 Pro Max (2020),https://www.youtube.com/watch?v=RvrfOt2pqR0,22:42,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,475, iPhone 11 & 11 Pro - Review,https://www.youtube.com/watch?v=XVhzQgRnYps,19:20,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,476,AirPods Pro Unboxing!,https://www.youtube.com/watch?v=Q9tRunbdKqU,7:11,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,482,iPhone 11 vs iPhone 7/8/X/XR/XS - Real world camera comparison,https://www.youtube.com/watch?v=gGZ3uO2p5qY,15:03,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,496,AWAY Weekender Bag Review,https://www.youtube.com/watch?v=M6mFP3NzxrQ,13:35,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,512,Amazon Kindle vs Kindle Paperwhite,https://www.youtube.com/watch?v=ZQpSCgTnEeI,3:38,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,520,Littman Cardiology IV - Stethoscope Review,https://www.youtube.com/watch?v=scy3I-i7H-M,5:16,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,521,Apple Watch Series 4 Review,https://www.youtube.com/watch?v=IoA0q9fUpYI,9:44,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,525,THE BEST EARPHONES - Apple AirPods Review,https://www.youtube.com/watch?v=YUBm9fS54SU,11:55,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,539,iPhone XS Max Review - Is it worth it?,https://www.youtube.com/watch?v=mk2nA76CUP0,12:20,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,544,Boosted Board Mini S - First Look,https://www.youtube.com/watch?v=_9gYVZuOkts,2:42,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,primary,Ali Abdaal,568,My first camera stabiliser - Zhiyun Crane v2 gimbal review,https://www.youtube.com/watch?v=IPA-08lYNss,6:10,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Tool Review / Gear Recommendation.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,37,My Home Office Setup (2026),https://www.youtube.com/watch?v=4eq7ienNumY,31:57:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,99,5 Life Changing Lessons from My Favorite Book,https://www.youtube.com/watch?v=WV1OVR2hQFw,13:21,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,130,Stop Wasting Time - 11 Tools to Double Your Focus,https://www.youtube.com/watch?v=uYTEFWVPx_8,26:11:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,165,My Most Productive Desk Setup Ever,https://www.youtube.com/watch?v=SjcvBFfMulY,16:39,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,169,I Tried 137 Productivity Tools. These Are The Best.,https://www.youtube.com/watch?v=LXYjFsuVOoc,18:30,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,173,12 Tools I Use to Run My $4m Business,https://www.youtube.com/watch?v=rjcejdY_iNU,33:16:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,187,My Productive Phone Setup,https://www.youtube.com/watch?v=dx2XP_Oo6do,19:42,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,205,My Favourite MacBook Apps of All Time,https://www.youtube.com/watch?v=JWOR5Y-qmfg,17:59,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,211,My Productivity Desk Setup (Portable),https://www.youtube.com/watch?v=r_uKCIqf1Fg,5:09,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,224,How to Be Confident on Camera (5 Tips),https://www.youtube.com/watch?v=Y11SX2oHmw8,10:30,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,237,27 Critical Apps That Shaped My Life,https://www.youtube.com/watch?v=-rbbOf5upaU,27:03:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,267,"Which iPad Should You Buy? (Basic, Mini, Air, Pro or Pro 12.9)",https://www.youtube.com/watch?v=mVR_nLBeS24,19:42,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,272,My Everyday Carry 2022,https://www.youtube.com/watch?v=pPKJ_Pk9zZs,14:00,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,315,The Best iPad - iPad Pro vs iPad Air vs iPad 8th Generation,https://www.youtube.com/watch?v=Wg3VWhu_M6Q,16:29,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,324,My iMac Productivity Desk Setup,https://www.youtube.com/watch?v=QuD7I_o1WP0,8:16,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,326,My Favourite Tech for Reading Books - Kindle vs iPad vs Books vs Audiobooks,https://www.youtube.com/watch?v=pL3lCNCffgg,14:37,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,327,What's in my Bag - My Everyday Carry,https://www.youtube.com/watch?v=vQBhSZGq6ns,6:58,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,329,How I Type INSANELY Fast (160 WPM) - The Best Keyboards for Fast Typing,https://www.youtube.com/watch?v=wmQt-QM0mbQ,15:25,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Skill Masterclass / Deep Tutorial.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,338,My Favourite iPhone Apps,https://www.youtube.com/watch?v=DhGSyddz-g0,16:23,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,345,My Favourite Mac Apps - What's on my Macbook Pro,https://www.youtube.com/watch?v=xHFebdaObWo,18:55,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,355,The Most PRODUCTIVE Desk Setups on YouTube,https://www.youtube.com/watch?v=cs7TCNDQy1E,20:02,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,356,My Favourite iPad Productivity Apps,https://www.youtube.com/watch?v=dbN2Zvn0npw,13:34,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,359,My Productivity Desk Setup,https://www.youtube.com/watch?v=5791L8VEHZw,15:38,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,371,1400 MILE Road Trip in the Tesla Model 3,https://www.youtube.com/watch?v=iw425d9irZ4,24:27:00,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,372,Tough Choice - M1 Macbook Air vs Macbook Pro,https://www.youtube.com/watch?v=BmznD0BNCzE,12:04,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,373,iPad Air Review - Productivity Powerhouse,https://www.youtube.com/watch?v=mSTWHQ5NDIg,18:21,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,376,My New Daily Driver - M1 Macbook Pro (2020) Review,https://www.youtube.com/watch?v=zW__u6blbEQ,14:34,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,377,Perfection - M1 MacBook Air (2020) Review,https://www.youtube.com/watch?v=s5nrAKLZgMM,16:33,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,388,What's on my iPhone - Favourite iPhone Apps ft. @KharmaMedic,https://www.youtube.com/watch?v=gWFCy-pWeDo,12:26,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,390,Collecting My Tesla Model 3 - Day In The Life,https://www.youtube.com/watch?v=zPc0j-Rzo28,10:03,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,393,The 5 Magical Apps That Changed My Life,https://www.youtube.com/watch?v=lhpY1frNqdA,11:16,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,397,The Perfect Note-Taking App,https://www.youtube.com/watch?v=wpcVQeF07G4,11:47,no_heygen_fit,3,No product/tutorial/update/use-case signal from HeyGen grammar. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,418,How To Boost Productivity Without Apps,https://www.youtube.com/watch?v=mCV9KJiTQps,5:03,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,424,All the Apps I Use in a Day,https://www.youtube.com/watch?v=8u0RK3L0D64,12:23,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,432,My Favourite Mac Apps | What's on my MacBook Pro?,https://www.youtube.com/watch?v=Kppgzbun71I,22:20,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,436,This is Incredible - iPad Pro Magic Keyboard Impressions,https://www.youtube.com/watch?v=s3vVUq2520U,10:23,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,437,HEAD TO HEAD - iPad Pro vs MacBook Air (2020),https://www.youtube.com/watch?v=SGzk_FbJ-dQ,8:41,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,441,My New Favourite Laptop - MacBook Air 2020 Review,https://www.youtube.com/watch?v=sJeWfYLawaQ,12:25,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,442,I WAS WRONG - iPad Pro 11 vs. 12.9 inch,https://www.youtube.com/watch?v=FdSF4OfQ9f0,14:57,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,446,iPad Pro 2020 Review - Overkill,https://www.youtube.com/watch?v=t-oxoHAUSR4,12:12,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,447,Unboxing the New 2020 iPad Pro | 11 & 12.9 Inch Versions,https://www.youtube.com/watch?v=O96Y3-ldp10,3:15,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,456,Medical School Meme Review,https://www.youtube.com/watch?v=-7Sl5cnxMxw,14:57,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Study / Exam Success Playbook.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,457,My Favourite Note-Taking App for Students - Notion,https://www.youtube.com/watch?v=ONG26-2mIHU,24:13:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,463,My Favourite iPad Pro Apps (2020),https://www.youtube.com/watch?v=xXVnz6t1aMs,26:12:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,466,My Annual Review using Notion,https://www.youtube.com/watch?v=Ck5JOj4TlM4,17:00,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,480,Do students need an iPad or a MacBook?,https://www.youtube.com/watch?v=STYohijxBNY,7:31,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,483,Ready Player One + 'My First Million' - Monthly Favourites #12,https://www.youtube.com/watch?v=Qu1QNcetiK0,13:59,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,484,My Favourite Productivity App for Students - Notion,https://www.youtube.com/watch?v=ODl5FOMu8kI,16:30,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,485,My Productivity Desk Setup,https://www.youtube.com/watch?v=4f7iiu5ck8U,9:01,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,487,"Building the perfect desk setup - 49"" Ultrawide Monitor + Standing Desk",https://www.youtube.com/watch?v=UKCGs5sfheM,4:01,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,489,The Best iPad Screen Protector - Paperlike V2,https://www.youtube.com/watch?v=-hzWbMy0CBg,2:53,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,491,Smart Passive Income + The Third Door - Monthly Favourites #11,https://www.youtube.com/watch?v=H2_WC2bcKE8,11:24,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Wealth / Career Strategy Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,494,The World's Smartest Notebook - Rocketbook Everlast Review,https://www.youtube.com/watch?v=tTexU42KzsI,6:22,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,495,iPad vs Kindle for Reading Books,https://www.youtube.com/watch?v=S8JLJqLvhzo,3:20,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Book Lessons / Reading Canon.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,497,Monthly Favourites #10 - Ali Abdaal,https://www.youtube.com/watch?v=yjTC5Jbe0ac,11:47,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,499,How I use my iPad Pro as a Doctor,https://www.youtube.com/watch?v=jFACcujmdE4,9:05,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,504,My 7 Favourite iPad OS Features - Apple WWDC 2019,https://www.youtube.com/watch?v=OA9tU1G6O-s,5:45,partial_heygen_fit,4,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Event Reaction / Highlights Recap.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,506,iPad Mini Review - The Perfect Consumption Device,https://www.youtube.com/watch?v=re4Cjf_qqLA,5:19,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Personal Operating System / Productivity Framework.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,507,Monthly Favourites #9 - Ali Abdaal,https://www.youtube.com/watch?v=jFlYIwM_Rco,10:31,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,511,The Best Productivity Apps for Students,https://www.youtube.com/watch?v=94emc6eqllE,14:07,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Evidence-Based Self-Improvement Essay.
Tool Review / Gear Recommendation,secondary,Ali Abdaal,513,Monthly Favourites #8 - Ali Abdaal,https://www.youtube.com/watch?v=Z-xazrZnY8A,14:26,partial_heygen_fit,3,HeyGen grammar captures a surface signal but misses the real viewer job. Proposed primary: Day-in-the-Life / Identity Vlog.
